NFLNewsID,Season,Split,GamesPlayed,PassAtt,PassComp,PassYard,PassTD,Pass40,PassFD,PassInt,PassIntTD,TimesSacked,PassTD40,Pass300,Pass350,Pass400,Pass2PT,RushAtt,RushYard,RushTD,Rush40,RushFD,RushTD40,Rush2PT,Rush100,Rush150,Rush200,Targets,Receptions,RecYard,RecTD,Rec40,RecFD,RecTD40,Rec2PT,Rec100,Rec150,Rec200,Fumbles,FumblesLost,FumblesTD,EditDate,DefTackles,DefSoloTackles,DefTFL,DefPassInt,DefIntRetYds,DefIntReturnTDs,DefSacks,DefSackYds,DefFumbles,DefFumblesRec,DefFumRetYds,DefFumbReturnTDs,DefSafeties,DefReturnTds,DefPassDef,Def4thDownStop,DefQBHit,Def10TackleBonus,Def2SackBonus,Def3PassDefBonus,Def50YdFumbBonus,Def50YdIntBonus,DefBlockedKick,DefXPReturn,SpecKoRetAtt,SpecKORetYds,SpecKoRetTD,SpecPuntRetAtt,SpecPuntRetYds,SpecPuntRetTD,SpecFGAtt,SpecFGMade,specFGTotalYds,SpecXpAtt,SpecXpMade,SpecFGMade19,SpecFGMade29,SpecFGMade39,SpecFGMade49,SpecFGMade50,SpecFGMissed19,SpecFGMissed29,SpecFGMissed39,SpecFGMissed49,SpecFGMissed50,SpecFGMade59,SpecFGMissed59,SpecFGMade60,SpecFGMissed60,offPassTD9,offPassTD19,offPassTD29,offPassTD39,offPassTD49,offPassTD50,offRushTD9,offRushTD19,offRushTD29,offRushTD39,offRushTD49,offRushTD50,offRecTD9,offRecTD19,offRecTD29,offRecTD39,offRecTD49,offRecTD50,underdogid
3766,2025,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:04.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e0bdd2a3-6355-4055-9343-efcbf2c2234f
3766,2025,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:04.4,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e0bdd2a3-6355-4055-9343-efcbf2c2234f
3766,2025,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,e0bdd2a3-6355-4055-9343-efcbf2c2234f
4307,2025,C,17,600.8909858,385.8673169,4163.834774,25.15167107,4.435256517,207.7747091,11.51132157,0.460452863,42.5918898,2.286515552,4.070532804,1.530015031,0.491897645,1.006066843,38.70749456,163.9522161,1.862310191,0.150991218,11.72954381,0.038724787,0.074492408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.914578166,3.007841502,0.12031366,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8dd3a635-e761-4407-8f30-6b5f8a0b4867
4307,2025,F,8,239.2277714,156.4153803,1696.548342,10.1639195,1.797877934,84.22366629,4.582907498,0.1833163,16.95675774,0.923992681,0,0,0,0.40655678,21.08861604,42.85492671,0.424977911,0.082263031,6.39048971,0.00883697,0.016999116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.814231215,1.224190579,0.048967623,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8dd3a635-e761-4407-8f30-6b5f8a0b4867
4307,2025,M,16,522,338,3656,22,3.885057471,182,10,0.4,37,2,2.7659632,0.7165568,0.1475048,0.88,33.08661722,98.24701493,1.060250358,0.129065151,10.02624764,0.022046794,0.042410014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.000936402,2.610407335,0.104416293,15:14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8dd3a635-e761-4407-8f30-6b5f8a0b4867
5648,2025,C,15,565.8995006,357.4741881,3771.433951,22.25397587,4.050699015,169.0756295,14.42803259,0.577121304,38.47475358,1.589569705,2.18890598,0.397240983,0.018578734,0.890159035,20.0504816,61.66580561,1.217716418,0.078213449,8.442308041,0.025321135,0.048708657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.450806164,4.111100682,0.164444027,15:07.4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360552c2-774e-4ebe-8f1c-a33d5bdb3365
5648,2025,F,5,164.3668331,102.8419373,1124.85535,6.582008045,1.165347731,48.64145683,4.190655802,0.167626232,11.17508214,0.470143432,0.792877963,0.175369451,0.024923434,0.263280322,5.434322248,5.591747388,0.213359624,0.021198348,2.288135683,0.00443659,0.008534385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.738728313,1.191346816,0.047653873,15:07.3,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360552c2-774e-4ebe-8f1c-a33d5bdb3365
5648,2025,M,10,353,222,2382,14,2.515580737,105,9,0.36,24,1,2.1217128,0.7147726,0.2085808,0.56,12.51304078,23.44323188,0.602149509,0.0488112,5.26864875,0.012521067,0.02408598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.895371626,2.564486657,0.102579466,15:07.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360552c2-774e-4ebe-8f1c-a33d5bdb3365
5653,2025,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:28.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bda0e797-b247-43f5-807b-88a38ca7924c
5653,2025,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:28.4,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bda0e797-b247-43f5-807b-88a38ca7924c
5653,2025,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bda0e797-b247-43f5-807b-88a38ca7924c
5971,2025,C,17,664.6683412,433.6814187,4857.351675,36.56954459,5.611404678,245.3883658,12.28592128,0.491436851,41.77213235,2.43796964,6.880247176,3.43843484,1.324048575,1.462781784,35.14854809,83.18033608,1.815815788,0.137108386,10.54456443,0.037757984,0.072632632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.127993777,2.665677293,0.106627092,15:08.4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36ffcc88-5ca1-4b0e-9f02-028b5ba24be0
5971,2025,F,6,247.7639671,165.6699623,1862.050732,13.86637739,2.143603949,93.74042687,4.579740612,0.183189624,15.57111808,0.924425159,0.015190334,0,0,0.554655095,15.88872934,16.3571007,0.295329325,0.061979176,4.766618803,0.006141063,0.011813173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.308692613,1.004281287,0.040171251,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36ffcc88-5ca1-4b0e-9f02-028b5ba24be0
5971,2025,M,15,541,357,4005,30,4.61922366,202,10,0.4,34,2,4.932774,2.2609365,0.831228,1.2,28.09641271,44.94319148,0.918476837,0.10959923,8.428923813,0.019098762,0.036739073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98333111,2.167749033,0.086709961,15:08.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36ffcc88-5ca1-4b0e-9f02-028b5ba24be0
7355,2025,C,1.5,50.79571682,32.08417235,335.2457806,1.636420509,0.375451282,16.04208618,1.63857151,0.06554286,4.915714531,0.108460429,0,0,0,0.06545682,1.571538738,11.95361218,0.122517163,0.0061303,0.785769369,0.002547616,0.004900687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586886532,0.690295641,0.027611826,15:09.2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40e4454b-82c2-429c-890f-379ff69e48c5
7355,2025,F,0.5,14.06809439,9.305275882,95.25140648,0.454526497,0.108891004,4.652637941,0.453809497,0.01815238,1.36142849,0.030125593,0.009465448,0,0,0.01818106,0.031710563,0,0,0.000123697,0.015855282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427266817,0.185861065,0.007434443,15:09.1,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40e4454b-82c2-429c-890f-379ff69e48c5
7355,2025,M,1,31,20,207,1,0.234041432,10,1,0.04,3,0.06627907,0.0857676,0,0,0.04,0.447607405,1.358968705,0.006676237,0.001746039,0.223803702,0.000138825,0.000267049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9529578,0.414536643,0.016581466,15:09.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40e4454b-82c2-429c-890f-379ff69e48c5
7357,2025,C,3,97.50766504,61.24451672,644.7539237,3.228021956,0.716687719,32.23395617,1.625127751,0.06500511,8.125638753,0.213950292,0,0,0,0.129120878,4.199996939,21.38534264,0.274028132,0.016383459,1.39999898,0.005698128,0.010961125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.082050363,1.340691908,0.053627676,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74ef2f95-0fc1-4347-b8ee-3c3e59d61a54
7357,2025,F,1,27.49744499,17.58516109,186.0820254,0.923992681,0.205782814,9.255347944,0.45829075,0.01833163,2.291453749,0.061241375,0.001020518,0,0,0.036959707,0.108566563,0,0,0.000423499,0.036188854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836545805,0.363897425,0.014555897,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74ef2f95-0fc1-4347-b8ee-3c3e59d61a54
7357,2025,M,2,60,38,401,2,0.44467872,20,1,0.04,5,0.13255814,0.118867,0,0,0.08,1.22846051,5.099372412,0.022619702,0.004792011,0.409486837,0.000470353,0.000904788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855407894,0.807102434,0.032284097,15:14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74ef2f95-0fc1-4347-b8ee-3c3e59d61a54
7504,2025,C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12:32.3,33.39286,21.37143,2.54238,0.4081997,0,0.07360166,2.123437,0,1.764452,0.6269395,0,0.08203045,0.05466594,0.08999699,0,0.6730587,0,0,0.00540171,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,598c709a-e526-4e41-bd54-5ec82ef5b046
7504,2025,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12:32.3,6.493506,4.155844,0.494386,0,0,0,0,0,0.1562633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,598c709a-e526-4e41-bd54-5ec82ef5b046
7504,2025,M,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,25,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,598c709a-e526-4e41-bd54-5ec82ef5b046
8040,2025,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:01.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ac04aaa9-0de8-4c2c-a052-5c0c949f9a7a
8040,2025,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:13.1,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ac04aaa9-0de8-4c2c-a052-5c0c949f9a7a
8040,2025,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:04.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ac04aaa9-0de8-4c2c-a052-5c0c949f9a7a
8043,2025,C,16.5,594.7967567,380.3606828,4108.095449,22.59615369,4.156947353,240.1429734,11.37589425,0.45503577,55.25434352,1.614010978,3.731630782,1.336142393,0.412515558,0.903846148,55.10446077,260.011525,3.070714589,0.214952938,20.03798573,0.063852288,0.122828584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.925624604,3.447646703,0.137905868,15:14.8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bfce6c9e-0e30-4b15-91a8-29e86d072988
8043,2025,F,5.5,167.7344144,109.2131057,1185.63485,6.46794877,1.193585855,68.95234219,3.208035249,0.12832141,15.58188549,0.461996341,0.662683933,0.050621731,0,0.258717951,11.78138813,47.56392802,0.408078963,0.04595715,4.284141139,0.008485574,0.016323159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.189217104,0.95230944,0.038092378,15:14.8,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bfce6c9e-0e30-4b15-91a8-29e86d072988
8043,2025,M,11,366,236,2555,14,2.579234973,149,7,0.28,34,1,2.0697328,0.6068325,0.1512054,0.56,30.12436375,131.2869662,1.342695389,0.117509915,10.95431409,0.027919942,0.053707816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.830784924,2.101391442,0.084055658,15:14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bfce6c9e-0e30-4b15-91a8-29e86d072988
8057,2025,C,1.5,53.49608401,35.30421598,370.0881923,1.610686326,1.069824727,20.86158217,1.621093455,0.064843738,3.24218691,0.106754791,0,0,0,0.064427453,0.641997414,2.268231113,0.043581388,0.00250432,0.320998707,0.000906229,0.001743256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546802326,0.672859012,0.02691436,15:12.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,db99b2e0-ad8a-48a4-96cb-a7d5f4f57661
8057,2025,F,0.5,15.167972,10.23192801,107.6372692,0.463104558,0.310058424,6.046139276,0.459635515,0.018385421,0.91927103,0.030694139,0.059645533,0.004195487,0,0.018524182,0.045622595,0,0,0.000177966,0.022811297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434674131,0.189083247,0.00756333,15:12.9,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,db99b2e0-ad8a-48a4-96cb-a7d5f4f57661
8057,2025,M,1,33,22,231,1,0.666666667,13,1,0.04,2,0.06627907,0.1830012,0.0516643,0.0122188,0.04,0.227035194,0.315611858,0.002446834,0.000885625,0.113517597,5.09E-05,9.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949343863,0.41296458,0.016518583,15:09.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,db99b2e0-ad8a-48a4-96cb-a7d5f4f57661
8065,2025,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:01.9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,a6ae1e0c-62a2-4735-8cb8-8e2d30fbba2d
8065,2025,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:13.1,0,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,a6ae1e0c-62a2-4735-8cb8-8e2d30fbba2d
8065,2025,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:04.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,a6ae1e0c-62a2-4735-8cb8-8e2d30fbba2d
